id,idn,year,top1share,wages,minwage,sstran,totheal,tmedcv,ud,unioncent,cent,wcoord,epl,cgewap2,pop,plt15,po65,gdpncu,gdppp,govexp,leftseat,smr_adult_male_wbi,smr_adult_female_wbi,smr_under5_wbi,gini_net_v2,lifexp_wbi,smr_trans_who,smr_falls_who
11,11,2004,9.279999999999999,97.05233754778,1,16.80040391254867,120421,100,34.08441264,3,.341405515,3,,8.978465224000001,57553,8215,10935,1396257.4,1601463.5,47.52697645171812,26.3,86.489,44.883,4.5,34.407398,80.78048780487806,,
11,11,2005,9.35,100,1,16.87214277285355,127795,100,33.59410211,3,.341334742,3,,8.910622339,58134.73,8272.610000000001,11216.11,1437084.4,1657399.6,47.91567966543661,26.3,83.748,44.079,4.4,33.511589,80.78292682926829,,
11,11,2006,9.720000000000001,103.168185827697,1,16.88772365321477,133934,100,33.24174017,3,.3418877,3,,8.895057584,58435,8272,11437,1494766.3,1791764.6,48.45008942545277,43.5,82.215,42.698,4.3,32.70676,81.28292682926829,9.699999999999999,2.3
11,11,2007,9.859999999999999,106.06439282564,1,17.01114316835509,134248,100,33.48911026,3,.341519748,3,,8.799619987,58880,8327,11607,1553908.8,1903358.4,47.63026148068951,49.2,79.602,41.919,4.2,32.41169,81.43414634146342,9.199999999999999,2.3
11,11,2008,9.66,108.269626580418,1,17.59731285503502,140054,100,33.4266845,3,.341602378,3,,8.678985248,59336,8380,11774,1574808.2,1996725,48.60108336768469,38.1,80.703,42.536,4.1,32.207844,81.48536585365855,8.300000000000001,2.2
11,11,2009,9.380000000000001,111.639238254286,1,19.18115021888272,141605,100,34.70005051,3,.342252534,3,,8.526598674000001,59752.3,8437.665000000001,11908.54,1519229.4,1941014.5,51.87626123161152,34.4,75.419,41.694,4.1,32.471275,81.63658536585366,7.3,2.2
11,11,2010,,113.99129392763,1,19.213526536954,144318,100,35.4578113,3,.343900807,3,,8.329340068,60051.44,8480.236999999999,12025.45,1551964.9,1929129,50.34979514748647,34.4,,,4,32.911854,82.03658536585367,6.8,2.2
11,11,2011,,,1,19.25440517720252,144309,100,35.21700509,3,.344880423,3,,,60328.23,8508.353999999999,12161.37,1580404.8,1979219.4,49.80280596337144,34.4,,,,32.740131,82.18780487804879,,2.5
,11,2012,,,,,,,,,,,,,,,,,,,,,,,,,,2.5
,11,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12,1960,8.17,6.24742592880553,0,3.799999976618796,480000,100,32.89493671,1,.194767806,5,.71,5.139,93419,28067,5350,16009700,95276.8,16.82831374678615,35.8,217.422,149.155,39.7,,67.66609756097563,,
12,12,1961,8.44,6.83443239149549,0,3.500000071328505,665000,99,33.80225989,1,.193421393,5,.71,5.124,94285,28067,5503,19336500,107789.1,16.68577540347147,35.3,210.962,142.266,36.2,27.3001,68.31000000000002,,
12,12,1962,8.68,7.54722595426173,0,3.700000016611447,797000,100,34.5969919,1,.181331978,5,.71,5.422,95178,27274,5642,21942700,120080.5,17.80567471163057,35.3,206.635,137.427,32.8,25.068583,68.5948780487805,,
12,12,1963,8.5,8.260019516189381,0,4.000000031381654,980000,100,35.01871257,1,.174960942,5,.71,5.296,96156,26416,5836,25113200,132163.7,18.38572632472532,35.4,197.858,128.779,29.7,24.419046,69.65804878048783,,
12,12,1964,8.33,9.182458244351761,0,3.999999959981779,1046000,100,35.46869345,1,.17362398,5,.71,5.239,97186,25590,6016,29541300,150243,18.20829065959743,36.8,193.413,123.918,27,23.032799,70.13243902439025,,
12,12,1965,7.9,9.97910987243789,0,4.800000028775714,1465000,100,35.28164117,1,.172424843,5,.71,5.275,98275,25166,6181,32866000,163427.5,18.76716100405876,36.8,190.255,120.99,24.6,24.110312,70.2019512195122,,
12,12,1966,7.62,11.0273356994187,0,4.799999962834322,1739000,100,34.749499,1,.171901961,5,.71,5.118,99054,24521,6420,38170000,187121.9,19.15322891035603,36.8,185.023,115.488,22.6,,70.98658536585367,,
12,12,1967,7.63,12.2852066917956,0,4.599999949344027,2091000,100,34.40573103,1,.171308747,5,.71,5.201,100243,24416,6666,44730500,213828.2,18.37270130213052,36.1,178.988,110.918,21,26.87373,71.27658536585366,,
12,12,1968,7.56,13.7946518830672,0,4.500000033473033,2482000,100,34.50762389,1,.167270591,5,.71,5.152,101408,24422,6899,52974900,253111.9,18.52174508475378,36,176.238,108.517,19.6,26.2624,71.61121951219512,,
12,12,1969,8.01,15.6395293381341,0,4.500000028496294,2892000,100,35.16411379,1,.167297602,5,.71,5.12,102648,24601,7109,62228900,299420.8,18.2724572378115,36,174.624,106.147,18.5,27.047775,71.83878048780488,,
12,12,1970,8.19,18.04346056808,0,4.57748949217015,3339000,100,35.10284332,1,.166969412,5,.71,5.143,103720,24823,7331,73344900,328022,18.61001243301729,27.8,172.989,104.219,17.5,26.319695,71.95024390243903,,
12,12,1971,8.42,20.7210873280703,0,4.759003392442096,3768000,100,34.57209848,1,.16729457,5,.71,5.159,105014,25169,7524,80701300,360559.1,20.10741963712158,27.8,164.19,97.146,16.5,26.04504,72.88292682926831,,
12,12,1972,8.1,23.9195898103685,0,5.091357657499039,4416000,100,34.31168831,1,.166678726,5,.71,5.34,107332,25970,7879,92394400,407680.4,21.31340470929739,28.5,160.159,94.104,15.7,25.292801,73.50658536585367,,
12,12,1973,7.62,28.3877268657929,0,5.094292159379573,5235000,100,33.46611342,1,.173628665,5,.71,5.46,108710,26447,8160,112498100,464831.5,21.49161132620278,35.6,155.86,91.414,14.9,25.149096,73.75756097560975,,
12,12,1974,7.2,35.5009359485634,0,6.118141842971825,6858000,100,34.26450371,1,.173972446,5,.71,5.625,110049,26850,8457,134243800,500834,23.50878458276349,35.6,150.073,87.503,14.1,24.594276,74.39390243902439,,
12,12,1975,7.08,41.8816635468378,6,7.662205054774808,8378000,100,34.53099287,1,.17483928,5,.71,5.664,111940,27232,8869,148327100,565203.8,26.1970788447756,35.6,146.029,84.292,13.3,25.210354,75.05731707317074,,
12,12,1976,6.81,47.1636689183688,6,8.400018063282639,9410000,100,33.69881466,1,.175174061,5,.71,5.607,113089,27492,9201,166573300,621230.9,26.71741115791089,35.4,141.786,79.98,12.5,25.19175,75.45682926829271,,
12,12,1977,6.77,51.4934483600551,6,8.82083478101627,10748000,100,32.99814274,1,.175253966,5,.71,5.663,114154,27649,9561,185622000,689817,27.95892919147038,33.1,137.387,75.664,11.8,25.337265,75.89829268292684,,
12,12,1978,6.96,55.1721331488564,6,9.333730258274944,12235000,100,32.59541985,1,.177747708,5,.71,5.788,115174,27708,9921,204404100,777092.7,29.32030129035132,33.1,134.557,73.209,11.1,24.303204,76.03829268292684,,
12,12,1979,7.25,58.3218035321882,6,9.736891765878751,13542000,100,31.75696594,1,.177578181,5,.71,5.886,116133,27664,10309,221546600,888094.4,30.35218701114566,33.7,131.675,70.797,10.5,24.123821,76.33756097560978,11.5,4
12,12,1980,7.16,61.6586636282247,6,9.956833130558532,15657300,100,31.14832536,1,.177449836,5,.71,5.882,117060,27524,10653,242838700,996395.8,31.27455870440382,34.2,130.32,69,9.9,22.800854,76.09170731707317,11.3,3.8
12,12,1981,7.11,64.849027427362,6,10.39593933876601,17018300,100,30.8917513,1,.177234791,5,.71,5.894,117884,27603,11009,261068200,1135300.1,32.13911383976252,32.9,127.744,66.578,9.300000000000001,22.672207,76.41439024390246,11.3,3.5
12,12,1982,7.02,68.0963620086267,6,10.82862918534685,18309100,100,30.56612982,1,.176830218,5,.71,5.854,118693,27254,11350,274086600,1245141.7,32.42124508455417,32.9,125.43,64.545,8.800000000000001,22.700109,76.92292682926831,11.4,3.3
12,12,1983,6.94,70.2938064621142,6,11.12501246212886,19340200,100,29.75285171,1,.180144751,5,.71,5.837,119483,26907,11672,285058300,1334011.6,32.86392105891501,32.9,128.577,63.538,8.300000000000001,24.003784,76.96146341463417,11.7,3.1
12,12,1984,6.95,72.67844062830611,6,10.90276052413374,19940700,100,29.22391559,1,.17971803,5,.71,5.843,120235,26504,11956,302974900,1445898.5,32.14492177910985,34.4,125.42,61.791,7.9,26.046535,77.36536585365853,11,3.1
12,12,1985,7.03,74.91657849759881,6,10.78635617529349,21626600,100,28.79202411,1,.179171539,5,.71,5.816,121049,26042,12472,325401900,1584426.1,31.18156651318977,34.4,121.969,60.37,7.5,27.153934,77.65048780487804,11.4,2.9
12,12,1986,7.21,77.0570521689588,6,11.07358166993138,22470100,100,28.18680064,1,.178686077,5,.71,5.723,121672,25434,12870,340559500,1665712.7,31.52661846556752,30.6,119.485,58.397,7.1,28.977018,78.06463414634148,10.6,2.7
12,12,1987,7.66,78.7417595832991,6,11.46480084902075,23402800,100,27.71454381,2,.22910665,5,.71,5.7,122264,24753,13322,354170200,1784977.5,31.89056530208498,26.8,115.358,56.597,6.8,29.122524,78.48365853658538,10.6,2.5
12,12,1988,7.63,81.4600797590946,6,11.17971243809297,24031700,100,26.94358748,2,.325490905,5,.71,5.602,122783,23985,13785,380742900,1978634.9,31.06437913175441,26.8,114.165,56.039,6.6,29.576704,78.39926829268293,11.1,2.6
12,12,1989,7.9,84.0400423211522,6,10.79182552587656,24848300,100,26.13165206,2,.328746426,5,.71,5.568,123255,23201,14309,410122200,2163847.5,30.01832267965404,26.8,110.443,54.868,6.4,30.073822,78.81804878048781,11.6,2.6
12,12,1990,8.050000000000001,87.17343533816189,6,7.315272494853193,26112800,100,26.13236815,2,.28607428,5,.71,5.611,123611,22544,14928,442781000,2372757.2,31.61723718283854,31.5,108.786,53.451,6.3,30.595062,78.83682926829269,11.6,2.6
12,12,1991,7.54,90.1603320582727,6,6.964517017409618,27881200,100,25.24310276,2,.286461167,5,.71,5.658,124043,21904,15582,469421800,2538528.3,31.37794725823422,32.4,107.084,52.988,6.2,30.963598,79.10073170731708,11.3,2.7
12,12,1992,7.12,92.105477333767,6,7.234909494251861,29826500,100,24.98554405,2,.286461167,5,.71,5.713,124452,21364,16242,480782800,2620099.6,32.41453009982024,32.4,106.404,52.52,6.1,31.332136,79.15390243902439,11.2,2.6
12,12,1993,7.15,93.9855131439729,6,7.599086389893811,31360100,100,24.83467897,2,.286461167,5,.71,5.833,124764,20841,16900,483711800,2682194.4,34.33207902593877,27.1,104.62,51.487,6,31.513187,79.29365853658537,10.5,2.5
12,12,1994,7.06,96.0690160332055,6,7.995774515606259,33020300,100,24.7263178,2,.286461167,5,.71,5.945,125034,20415,17585,495743400,2761948.5,34.86616261557894,19.6,101.047,49.952,5.9,30.242876,79.68707317073171,10.1,2.5
12,12,1995,7.3,98.1199641897941,6,8.548318324902446,34150668.23,100,24.38077142,1,.213754748,5,.71,5.897,125570,20033,18277,501706900,2867435.7,35.90391122785037,19.6,102.291,51.706,5.7,28.972565,79.53634146341466,10.1,3
12,12,1996,7.36,99.9348905347112,6,8.719544385339697,35597857.65,100,23.3953401,1,.216194357,5,.67,5.842,125864,19686,19017,511934800,3000778.6,36.58997200424741,17.7,98.422,49.148,5.5,28.908003,80.20024390243904,9.5,3
12,12,1997,7.32,101.432408236347,6,8.851828868710008,36051966.49,100,22.78797997,1,.216194357,5,.67,5.986,126166,19366,19758,523198300,3104633.2,35.41179319581123,8.199999999999999,97.40900000000001,48.685,5.2,27.529287,80.42414634146341,9.1,2.8
12,12,1998,7.59,101.22080247416,6,9.479532447399553,36775542.09,100,22.52794337,1,.216194357,4,.67,5.963,126486.4,19059,20508,512438600,3076219.9,42.07588967731939,8.199999999999999,100.436,48.969,5,30.049898,80.50146341463416,8.699999999999999,2.9
12,12,1999,7.76,101.440546919507,6,9.9421769440162,37568328.27,100,22.18157944,1,.216194357,4,.6,5.947,126686,18742,21186,504903200,3115999,38.40633214445858,8.199999999999999,101.653,48.861,4.7,30.296204,80.57073170731709,8.300000000000001,2.8
12,12,2000,8.220000000000001,101.75795556279,6,10.04488073784961,38766783.32,100,21.54406273,2,.293576957,4,.6,,126926,18505,22041,509860000,3294689.7,38.81077158435649,8.199999999999999,98.2,47.577,4.5,32.63496,81.07609756097563,8.1,2.7
12,12,2001,8.6,101.098722226744,6,,39463120.18,100,20.88284597,2,.294855897,4,.6,5.81095671,127291,18283,22869,505543200,3382456.8,,8.1,96.53400000000001,46.362,4.3,31.845549,81.41707317073171,7.7,2.7
12,12,2002,8.73,99.3895987629202,6,,39220295.54,100,20.26073907,2,.294855897,4,.6,,127435,18102,23628,499147000,3471742.4,,8.1,94.86199999999999,45.287,4.1,31.056139,81.56341463414634,7.3,2.5
12,12,2003,8.92,99.4221534955641,6,,39848915.22,100,19.73945642,2,.294855897,4,.6,,127619,17905,24311,498854800,3571046.8,,7.3,95.879,44.895,4,30.260717,81.76000000000001,6.6,2.6
12,12,2004,9.289999999999999,99.3489053471144,6,,40271451.25,100,19.06442577,2,.304630422,4,,,127687,17734,24876,503725300,3747616.1,,3.1,92.395,45.203,3.9,30.321329,82.03024390243904,6.3,2.4
12,12,2005,9.42,100,6,11.2335905918401,41228933.43,100,18.79844243,2,.304101854,4,,,127768,17585,25761,503903000,3889582.4,36.43290474555619,3.2,92.446,44.94,3.7,30.481516,81.92512195121952,5.9,2.4
12,12,2006,9.619999999999999,100.618539920241,6,11.49076254176641,41541309.26,100,18.3497807,2,.306351714,4,,5.027528633,127770,17435,26604,506687000,4062590.3,35.95868850000098,3.3,89.37,44.207,3.6,30.557886,82.3219512195122,5.2,2.3
12,12,2007,9.640000000000001,100.594123870757,6,11.59447864146259,42215219.56,100,18.25095057,2,.309476607,4,,,127771,17293,27464,512975200,4263714,35.7823925990964,3.3,87.057,43.164,3.5,30.558819,82.50707317073172,4.6,2.3
12,12,2008,9.710000000000001,99.7965329209726,6,12.1403373800127,42934822.5,100,18.2204924,2,.309191631,4,,,127692,17176,28216,501209300,4289493,36.94905501553941,3.3,85.14,42.621,3.4,30.237141,82.58756097560978,4.1,2.3
12,12,2009,9.56,97.1189061609829,6,13.69645499297765,44573604.02,100,18.45787546,2,,4,,5.139091701,127510,17011,29005,471138700,4089970.4,41.89706767879608,3.3,84.19799999999999,41.564,3.3,30.643644,82.93146341463415,3.9,2.3
12,12,2010,9.51,97.6804752990965,6,13.85016850252359,,100,18.38733297,2,.311126279,4,,,127081,16803.44,29245.69,482384400,4322590.5,40.75361601683116,3.3,82.682,41.383,3.2,30.775862,82.84268292682927,3.9,2.2
12,12,2011,,,6,14.48252353223306,,100,18.99504195,,,4,,,127799,16705,29752,470623200,4383518,42.20892529002934,3.3,,,,30.772295,82.59121951219514,,2.1
,12,2012,,,,,,,,,,,,,,,,,,,,,,,,,,2
,12,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,1960,,,5,12.84042376883746,,90,,0,,2,,,314.9,67.3,33.9,649.4810349000001,810.2,,38.5,210.625,117.344,,,68.44639024390244,,
13,13,1961,,,5,13.01494945931405,,90,,0,,2,,,318.8,68.8,34.8,649.4810349000001,849.4,,38.5,212.598,114.025,,,68.73773170731708,,
13,13,1962,,,5,13.17426981734577,,99,,0,,2,,,322.7,70.3,35.7,683.9382348,880.6,,38.5,226.308,111.79,,,68.99812195121952,,
13,13,1963,,,5,13.38781534777924,,99.09999999999999,,0,,2,,,325.5,71.7,36.7,730.5670069,924.3,,38.5,217.995,128.299,,,69.22307317073172,,
13,13,1964,,,5,13.71027434714211,,99.2,,0,,2,,,330,73.5,37.9,833.9386067,1014.8,,43.1,236.831,117.284,29.2,,69.41104878048782,,
13,13,1965,,,5,14.90929984986488,,99.3,,0,,2,,,333,74.7,38.8,873.6015707,1063.3,,46.4,228.248,112.606,28.1,,69.5610243902439,,
13,13,1966,,,5,15.51887169937131,,99.40000000000001,,0,,2,,,334.8,75.5,39.2,916.9581481,1112.6,,46.4,233.627,124.804,27,,69.67446341463415,,
13,13,1967,,,5,17.2670557868837,,99.5,,0,,2,,,335.2,75.40000000000001,40.3,925.1386345,1147,,46.4,219.372,115.157,25.9,,69.76134146341464,,
13,13,1968,,,5,16.79456221780123,,99.5,,0,,2,,,336.5,75.2,41.2,1015.123984,1253.1,,46.1,219.313,102.772,24.7,,69.83514634146343,,
13,13,1969,,,5,16.06302090834392,,99.59999999999999,,0,,2,,,338.5,74.90000000000001,42.1,1186.914197,1449.4,,42.9,228.052,119.993,23.6,,69.9048536585366,,
13,13,1970,,,5,13.34059141549453,55.78,99.59999999999999,46.82752458,1,,2,,,339.8,75.09999999999999,42.9,1364.455539,1868.8,,42.9,236.405,125.008,22.4,,69.98346341463414,,
13,13,1971,,,5,14.67137210589783,64.45,99.59999999999999,45.92274678,1,,2,,,345,75,43.6,1389.443206,2014.4,,42.9,225.368,113.89,21.1,,70.08143902439025,,
13,13,1972,,,5,14.9902127442403,71.89,99.7,45.07857734,1,,2,,,348.2,74.2,44.7,1566.860602,2239.5,,42.9,220.357,125.502,20,,70.20531707317075,,
13,13,1973,,,5,14.19331105467344,80.56999999999999,99.7,45.01607717,1,,2,,,352.7,73.3,45.7,1904.194111,2560,,42.9,213.774,112.886,18.8,,70.35817073170732,,
13,13,1974,,,5,13.76720407138874,96.68000000000001,99.8,45.63031709,1,,2,,,357.4,72.2,46.4,2321.274966,2910.2,,44.6,223.182,118.672,17.7,,70.54256097560977,,
13,13,1975,,,5,13.62681977048948,121.47,99.8,45.72293717,1,,2,,,360.5,71.2,47.1,2150.278013,2976.4,,45.8,229.698,107.237,16.7,,70.75760975609757,,
13,13,1976,,,5,14.13616878655421,141.42,99.8,46.71698113,1,,2,,,361,69.90000000000001,47.5,2474.101324,3226.1,,45.8,218.178,107.342,15.8,,70.99851219512196,,
13,13,1977,,,4,15.35032731629871,157.98,99.8,47.66917293,2,,4,,,361.8,68.5,48.4,2542.39599,3485.4,,45.8,209.805,101.978,15.1,,71.25629268292684,,
13,13,1978,,,7,15.1582165229295,182.7,99.8,48.94419306,2,,2,,,362.3,67.09999999999999,49.1,2781.737188,3881.8,,45.8,208.637,103.442,14.4,,71.52246341463416,,
13,13,1979,,,7,15.38665668544695,200.17,99.8,49.4047619,2,,2,,,363.7,69.2,49,3027.895458,4304.3,,37.9,196.788,93.825,13.8,,71.79446341463415,,
13,13,1980,,,7,15.85655670472405,225.14,99.8,50.7703595,2,,2,,,365.1,67.8,49.8,3295.223835,4736.3,,32.2,179.865,100.37,13.3,,72.07260975609756,,
13,13,1981,,,7,16.60821084778838,249.28,99.8,52.17391304,2,,3,,,365.7,66.59999999999999,49.4,3512.428142,5151.7,,32.2,190.832,100.662,12.9,,72.35768292682928,,
13,13,1982,,,7,16.204609227227,272.11,99.8,52.53623188,2,,3,,,365.5,65.7,48.9,3936.202122,5527.4,,32.2,204.251,101.129,12.5,,72.65346341463415,,
13,13,1983,,,7,15.80639395522257,293.31,99.7,53.01379811,2,,3,,,365.8,64.40000000000001,48.3,4330.278459,5917.8,,32.2,169.734,86.07599999999999,12,,72.95887804878049,,
13,13,1984,,,7,15.53374486254105,318.82,99.7,52.95389049,2,,3,,,366.2,63.5,48.3,4800.854737,6519.9,,35.7,196.625,95.17400000000001,11.6,,73.2719268292683,,
13,13,1985,,,7,15.65252976751845,345.02,99.7,52.11267606,2,,2,,,367.2,62.8,48.4,5842.11,6906.6,,39.1,175.501,92.81,11.2,23.694504,73.58575609756097,,
13,13,1986,,,7,15.80270724298111,370.48,99.7,50.99247091,2,,2,,,369.5,62.5,49.2,6420,7766,,39.1,174.443,75.011,10.7,24.130177,73.89460975609757,,
13,13,1987,,,7,,422.09,99.7,49.70178926,2,,2,,,372,62.856,49.616,6677.85,8309.6,,39.1,179.354,90.794,10.2,24.015961,74.19375609756098,,
13,13,1988,,,7,,450.79,99.8,48.84763124,2,.340529333,2,,,375.8,64.119,50.364,7444.12,9324.299999999999,,39.1,170.972,77.22199999999999,9.800000000000001,23.901743,74.48034146341465,,
13,13,1989,,,7,,501.54,99.8,47.81538462,2,,2,,,379.3,65.40000000000001,50.814,8502.15,10625.6,,38.7,163.466,77.63200000000001,9.300000000000001,23.787525,74.75241463414635,,
13,13,1990,,,7,12.62971361064004,561.9,99.8,46.36150235,2,,2,,,384.4,67.09999999999999,51.7,9179.52,11623.6,37.74708942283874,38.3,152.356,88.06100000000001,8.800000000000001,23.673309,75.01041463414634,,
13,13,1991,,,7,13.26394749987082,596.43,99.8,45.08702976,2,,2,,,389.8,68.90000000000001,52.8,10154.81,13075.9,38.39752312382658,38.3,167.179,78.294,8.300000000000001,23.559092,75.46341463414635,,
13,13,1992,,,7,13.60864672689912,660.91,99.8,44.59606987,2,.331070072,2,,,395.2,70.8,53.9,10725.16,13630.1,40.01076356045533,38.3,156.415,80.423,7.7,23.632292,75.77073170731707,,
13,13,1993,,,7,13.9392999556934,739.14,98.8,44.40877475,2,.338725652,2,,,400.9,72.7,55.2,11843.19,14514.4,39.76923644956432,38.3,147.967,78.886,7.3,23.70549,75.71219512195123,,
13,13,1994,,,7,13.89201442555384,774.17,98.7,43.93545029,2,,2,,,406.6,74.59999999999999,56.6,12731.27,15384.2,38.9483771251932,37.4,150.462,72.76000000000001,6.8,23.77869,76.37073170731708,,
13,13,1995,,,7,14.27547103631298,841.03,98.59999999999999,43.53120244,2,,2,,,412.8,76.3,58.2,15110.3,15928.3,39.68061587129309,36.7,153.379,68.753,6.4,24.874838,76.51219512195124,,
13,13,1996,,,7,14.18818606535584,892.74,97.59999999999999,43.05486901,2,,2,,,415.6,76.998,59.066,15796.6,16679.9,41.12634174442601,36.7,141.499,78.309,6,25.460245,76.51951219512196,,
13,13,1997,,,7,14.53071062743976,918.5,97.59999999999999,42.38505747,2,,2,,9.202529988,421,78.51300000000001,59.956,16420.7,17153.1,40.65305985737514,36.7,129.918,73.139,5.7,26.158762,76.88048780487804,,
13,13,1998,,,7,14.30628036245449,986.86,97.7,43.66712391,2,.312529548,2,,9.52621109,426.5,80.04000000000001,60.882,17414.6,18377.8,41.05803693452621,36.7,141.61,66.755,5.4,26.019093,77.01707317073171,,
13,13,1999,,,7,13.46998762998572,1158.7,97.7,43.24793747,2,,2,,9.415022499000001,432.5,81.7,61.8,19880,21125.6,39.18999285958525,33.8,124.088,67.291,5.1,26.012465,77.77073170731708,,
13,13,2000,,,7,13.0568325409307,1644.926,98.2,42.54098361,2,,2,,9.750256586000001,436.3,82.59999999999999,61.4,21998,23412.7,37.59049480468715,31.7,126.855,72.872,4.8,25.983534,77.87317073170732,,
13,13,2001,,,7,13.8661744704793,1670.593,98.5,41.75696594,2,.310712443,2,,10.08091706,441.5,83.5,61.4,22570.6,23796,38.12864661554206,31.7,117.961,71.64100000000001,4.6,26.605453,77.82439024390246,,
13,13,2002,,,7,14.53267965138815,1982.478,98.8,42.07362885,2,,2,,10.54739653,446.2,84.2,62.4,23980.9,25677.2,41.52823572562864,31.7,128.813,68.169,4.3,27.167944,77.96585365853659,,
13,13,2003,,,7,15.02908420201051,1979.855,98.7,42.80029477,2,.303655712,2,,10.85733201,450,84.59999999999999,63.3,25822.1,27418.8,41.78049956840324,31.7,122.264,53.127,4.1,27.272024,77.72682926829269,,
13,13,2004,,,7,14.70741953459912,2251.699,98.8,42.24541202,2,,2,,11.0385369,455,85.2,63.6,27444.5,29756.1,42.55410858868221,33.6,116.594,56.833,3.8,27.243486,79.1219512195122,,
13,13,2005,,,7,14.43742293403781,2405.124,98.7,41.38772664,2,,2,,11.21134021,461.2,85.8,65,30269.5,31779.4,41.51956278378601,35,105.305,56.494,3.5,27.422895,79.43170731707318,,
13,13,2006,,,7,13.47135276325022,2628.166,98.2,40.12036108,2,,4,,10.99178774,469.1,86.5,66,33914.2,37101.9,38.57552343441372,35,113.163,63.646,3.3,27.457829,79.2878048780488,,
13,13,2007,,,7,12.8919648977741,2673.08,98.2,38.72924649,2,,2,,10.99037566,476.2,87.3,66.8,37496.8,40571.2,36.26662807911337,35,100.549,55.517,3,27.455173,79.3829268292683,,
13,13,2008,,,7,13.62157595121271,2683.975,98,37.33252132,2,,2,,11.23971977,483.8,87.8,67.7,37371.6,43517.1,37.08185893778606,35,88.15000000000001,55.149,2.8,27.424395,80.53902439024391,,
13,13,2009,,,7,16.00154041173922,2957.75,97.8,,2,,2,,11.60714286,493.5,88.59999999999999,68.90000000000001,36035,41262.4,42.9869201392789,35,92.182,54.266,2.6,27.260035,80.63658536585366,,
13,13,2010,,,7,15.44054570875831,,97.59999999999999,,2,,2,,11.63604549,502.1,89.09999999999999,70,39905.4,43665,42.4812327246448,35,,,2.4,26.980347,80.63170731707318,,
13,13,2011,,,7,14.99872587963579,,,,2,,4,,,511.8,90,71.09999999999999,42624.7,45902.7,41.58236828523856,35,,,,27.492828,80.98780487804878,,
,13,2012,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2013,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,2014,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,1960,,8.190553322294781,2,7.900037334770013,785.4935541,71,40.0181432,7,.562678985,5,.9,4.837,11486.63,3443.76,1033.703,18968.01303,24266.2,32.52183515044967,34,143.789,89.325,20.8,,73.39268292682927,,
14,14,1961,,8.636620536834631,2,7.900141452846067,868.5353335999999,71,39.52051054,7,.561247026,5,.9,4.985,11638.71,3453.384,1064.317,20057.08555,24574.5,34.16285344410822,34,145.436,86.20399999999999,20.3,,73.65268292682927,,
14,14,1962,10.58,9.424356256128309,2,8.500176718850703,960.1989372,71,38.78226132,7,.560233499,5,.9,5.005,11805.69,3439.846,1093.742,21599.93829,26857.6,34.35596007401401,34,151.276,85.258,19.7,22.339617,73.32390243902441,,
14,14,1963,,10.2026011836233,2,10.19984363262866,1061.845706,71,38.83661295,7,.559149016,4,.9,4.969,11965.97,3439.901,1120.067,23415.05915,28238.7,36.28475962732443,34,150.132,84.58199999999999,19.3,,73.33707317073171,,
14,14,1964,10.07,11.8587443524998,2,10.29993290601631,1232.920847,71,37.62713178,7,.561248416,4,.9,5.162,12127.12,3453.483,1147.617,27544.45912,31123.8,36.47808599755075,34,151.2,84.613,18.8,,73.70414634146343,,
14,14,1965,,13.035602535541,2,11.50010061036958,1431.222802,71,37.38869565,7,.564180648,3,.9,4.981,12294.73,3474.461,1176.09,30767.20621,33672.4,37.3471833762507,34,154.744,84.542,18.3,,73.56878048780489,,
14,14,1966,9.460000000000001,14.3643133873617,2,12.40016604844865,1661.743151,69.90000000000001,38.10486167,7,.56629056,5,.9,5.144,12456.25,3494.151,1204.235,33488.97995,35802.7,39.27745265610562,34,153.56,87.232,17.9,,73.51292682926831,,
14,14,1967,9.26,15.3039017754349,2,12.79996875312774,1929.473479,69.59999999999999,38.26977431,7,.567924088,5,.9,5.182,12598.2,3508.263,1235.48,36756.1975,38775.2,41.01388891736912,31,154.727,84.093,17.4,30.071127,73.80414634146342,,
14,14,1968,,16.45228758308,2,11.68975220214127,2240.312927,69.7,37.49118348,7,.562596819,3,.9,5.231,12729.72,3519.525,1266.555,40749.4634,43269.6,41.97930132513755,30.7,155.15,85.197,16.9,,73.61268292682928,,
14,14,1969,,18.0135228339693,5,12.04093454334814,2599.706858,68.90000000000001,36.45088266,7,.561990102,3,.9,5.139,12877.98,3537.309,1295.973,51853,48730.6,42.07955203707279,30.7,155.035,87.724,16.4,,73.53951219512197,,
14,14,1970,8.640000000000001,19.9733713404048,5,12.38441272191896,3292.175468,69,36.5049783,6,.556810066,3,.9,5.359,13038.53,3557.508,1325.361,58136,52372.3,43.19907702374597,30.7,158.634,87.128,15.8,,73.58560975609757,,
14,14,1971,,22.3175969146885,5,12.95652833624156,3964.677748,69.59999999999999,36.23363545,4,.508527526,3,.9,5.54,13194.5,3568.816,1353.836,65638,57364.7,44.55959335407025,33.8,155.89,84.364,15.3,,73.80951219512197,,
