id,idn,year,top1share,wages,minwage,sstran,totheal,tmedcv,ud,unioncent,cent,wcoord,epl,cgewap2,pop,plt15,po65,gdpncu,gdppp,govexp,leftseat,smr_adult_male_wbi,smr_adult_female_wbi,smr_under5_wbi,gini_net_v2,lifexp_wbi,smr_trans_who,smr_falls_who,min_wage4,revmin_wage4,wage4_new1,wage4_new2,wage4_new3,min_wage2_new,wcoord1,wcoord2,wcoord3,wcoord4,wcoord5,year1,year2,year3,year4,year5,year6,year7,year8,year9,year10,year11,year12,year13,year14,year15,year16,year17,year18,year19,year20,year21,year22,year23,year24,year25,year26,year27,year28,year29,year30,year31,year32,year33,year34,year35,year36,year37,year38,year39,year40,year41,year42,year43,year44,year45,year46,year47,year48,year49,year50,year51,year52,year53,year54,year55,year56,plt15_pc,po65_pc,smr_adult_wbi,gdppp_cap,log_pop,log_gdppp_cap,log_smr_adult_wbi,log_smr_under5_wbi,log_lifexp_wbi,log_smr_trans_who,log_smr_falls_who,health,wwii,temp,law,pr,idn1,idn2,idn3,idn4,idn5,idn6,idn7,idn8,idn9,idn10,idn11,idn12,idn13,idn14,idn15,idn16,idn17,idn18,idn19,idn20,idn21,idn22,sample_smr,sample_inf,sample_life
5,5,1975,6.8000002,,1,12.505876,19852,100,68.869408,5,.55868888,5,.76999998,16.035999,5059.8608,1143.432,677.5575,223381,31379.1,45.294075,41.700001,159.80499,101.256,12.3,,74.075119,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.22598092,.13390833,261.06097,6201.5737,8.5290947,8.7325583,5.564754,2.5095992,4.3050799,,,.088870585,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1976,6.6199999,,1,12.433793,22746,100,72.998749,5,.56066364,5,.76999998,16.566999,5072.5962,1136.85,690.57251,259232,35192.301,44.96595,41.700001,166.882,104.972,11.6,24.837507,73.739754,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.224116,.13613789,271.854,6937.7295,8.5316076,8.8447294,5.6052651,2.4510052,4.3005419,,,.087743796,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1977,6.1300001,,1,13.022452,24682,100,74.058403,5,.56138366,5,.76999998,17.299,5088.4189,1126.203,704.24152,287957,38175,45.649113,47.5,159.76801,98.014999,11.1,,74.632439,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.22132671,.13840085,257.78302,7502.3306,8.5347223,8.9229689,5.5521183,2.4069452,4.3125753,,,.085714184,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1978,5.77,,1,13.750628,27886,100,77.843178,5,.55979562,5,.76999998,18.087999,5104.248,1111.156,718.04102,321064,41780.398,47.167389,48,159.59801,99.675003,10.6,,74.392929,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2176924,.14067519,259.27301,8185.417,8.5378284,9.0101099,5.5578818,2.3608541,4.309361,,,.086854957,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1979,5.6199999,,1,14.144116,31372,100,77.103935,5,.55873519,5,.76999998,19.061001,5116.8008,1091.917,729.44202,357313,47054.102,49.577168,48.099998,166.875,100.061,10.3,,74.219269,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21339838,.14255822,266.936,9196,8.5402851,9.126524,5.587009,2.332144,4.307024,,,.087799773,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1980,5.4699998,,1,15.204553,35160,100,78.612541,4,.52714795,5,.76999998,19.849001,5123.0269,1068.151,738.09351,385808,51095.199,52.662045,48.599998,166.599,105.827,10,23.284712,74.101707,,,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.20849998,.14407371,272.42599,9973.6348,8.541501,9.2077007,5.607367,2.3025851,4.3054385,,,.091133416,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1981,5.3800001,,1,16.302055,39366,100,79.855713,4,.52711546,3,.76999998,20.632,5121.5718,1037.592,744.75098,422403,55388.398,56.319931,48.599998,165.81799,103.901,9.6999998,21.035524,74.230484,,,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.20259251,.14541453,269.71899,10814.727,8.5412169,9.2886639,5.5973806,2.272126,4.3071747,,,.093195364,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1982,5.21,,1,16.560421,44983,100,80.207832,4,.52620417,3,.76999998,21.337999,5117.8101,1006.308,751.495,482211,60945.5,57.737717,48,164.41701,100.585,9.6000004,20.44121,74.551216,,,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19662863,.14683917,265.00201,11908.512,8.5404816,9.3850088,5.5797377,2.2617631,4.3114862,,,.09328489,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1983,5.27,,1,16.085163,48098,100,80.766029,4,.5272783,3,.76999998,21.471001,5114.2969,980.83899,758.25452,531728,65036.301,57.918137,48,164.767,101.999,9.6000004,18.857744,74.420486,,,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19178374,.14826173,266.76599,12716.567,8.5397949,9.4506607,5.5863719,2.2617631,4.3097315,,,.090456024,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1984,5.2600002,,1,15.656648,50571,100,79.277786,4,.52127355,3,.76999998,21.179001,5111.6191,960.04498,763.8125,583546,70289.797,56.64024,46.900002,161.53799,102.063,9.6000004,18.320959,74.562195,,,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18781622,.14942673,263.60101,13750.984,8.5392714,9.5288658,5.5744367,2.2617631,4.3116336,,,.086661547,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1985,5.21,,1,14.958971,55027,100,78.158485,4,.51868957,3,.76999998,21.316,5113.6899,942.92249,771.49402,634018,75351.602,55.521324,46.900002,162.23199,104.486,9.6999998,19.298321,74.427559,,,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1843918,.15086836,266.71799,14735.27,8.5396767,9.5979996,5.5861917,2.272126,4.3098264,,,.086790912,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1986,5.1500001,,1,14.300776,56994,100,77.41777,4,.5146277,3,.76999998,21.426001,5120.5342,926.54199,781.37903,685565,80849.102,52.319103,46.900002,161.73,103.208,9.6999998,21.942276,74.579758,,,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18094635,.15259717,264.93799,15789.192,8.5410137,9.6670809,5.5794959,2.272126,4.3118691,,,.083134346,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1987,5.2399998,,1,14.974411,62162,100,74.966278,4,.51810771,4,.76999998,21.468,5127.0239,909.61902,788.41248,720942,83461,53.989555,47.5,162.53,103.798,9.6999998,25.535822,74.691223,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17741658,.15377586,266.328,16278.645,8.5422802,9.6976089,5.5847287,2.272126,4.3133626,,,.086223304,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1988,5.1799998,,1,16.114424,65670,100,73.844353,4,.51432717,4,.76999998,21.481001,5129.5161,895.29401,793.47052,748274,86221.898,56.13982,46.299999,156.808,101.433,9.6000004,26.608131,74.771706,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17453772,.15468721,258.241,16808.973,8.5427666,9.7296677,5.5538931,2.2617631,4.3144398,,,.087761968,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1989,5.2399998,,1,16.878012,67999,100,75.588478,4,.51330924,4,.76999998,21.468,5132.5928,884.93048,798.16199,788600,89999.898,56.207638,45.099998,159.47701,101.764,9.3000002,27.62064,74.799759,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17241393,.15550853,261.241,17534.977,8.5433664,9.7719526,5.5654435,2.2300143,4.3148146,,,.086227491,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1990,5.1700001,,1,16.958227,70144,100,75.343605,4,.50688982,4,.76999998,21.363001,5140.939,877.09351,801.20697,840648,94982.602,55.410946,45.299999,155.27,101.147,8.8999996,27.350645,74.805367,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17060959,.15584837,256.41699,18475.73,8.5449915,9.824213,5.5468049,2.1860511,4.3148894,,,.083440393,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1991,5.0100002,,1,17.427202,71898,100,75.781769,4,.5032419,4,.76999998,21.291,5154.2969,874.28748,803.00153,874363,99627.898,56.074078,48,150.575,95.305,8.3999996,25.424809,75.157806,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16962303,.15579264,245.88,19329.096,8.5475864,9.8693666,5.5048437,2.1282318,4.3195901,,,.082229003,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1992,5.02,,1,17.87612,75049,100,75.775536,4,.50542712,4,.76999998,21.167999,5171.3701,878.75403,803.65399,906595,104008.8,57.124958,48,147.299,94.782997,7.9000001,23.731895,75.194145,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16992673,.15540446,242.082,20112.426,8.5508928,9.9090929,5.4892764,2.0668628,4.3200736,,,.082781173,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1993,5.1300001,,1,18.90999,78835,100,77.282104,4,.5117451,4,.76999998,21.229,5188.6279,885.90698,802.21051,911809,106196.7,60.214256,48,146.091,94.328003,7.4000001,22.833292,75.116829,,,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17074013,.15460937,240.41901,20467.203,8.554225,9.9265795,5.4823833,2.0014801,4.3190446,,,.086459994,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1994,5,66.607742,1,20.01996,82412,100,77.505272,4,.51195765,4,.76999998,21.176001,5206.1802,895.0835,799.87152,976945,114408.6,60.191105,47.599998,145.696,92.264999,6.9000001,22.288162,75.375122,10.5,10.9,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17192711,.15363885,237.961,21975.537,8.5576019,9.9976854,5.4721069,1.9315214,4.3224773,2.3513753,2.3887627,.084356844,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1995,5.0300002,69.064873,1,19.503111,82841,100,76.955673,4,.50961894,4,.47,20.916,5233.373,910.29797,797.08752,1019545,120362.2,59.281738,46.299999,142.26199,93.412003,6.5,21.825335,75.212685,11.1,11.2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17394097,.15230857,235.674,22998.973,8.5628109,10.043205,5.4624496,1.8718022,4.3203201,2.4069452,2.4159138,.08125291,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1996,5.1199999,71.698784,1,18.905869,87821,100,77.376053,4,.50730032,4,.47,21.112,5263.0742,928.31348,794.2525,1069488,126682.4,58.909218,46.299999,141.157,87.661003,6.1999998,22.277874,75.591461,9.8999996,11,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17638236,.15091038,228.81799,24070.039,8.568471,10.088723,5.4329271,1.8245493,4.3253431,2.2925348,2.3978953,.082114995,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1997,5.2399998,74.50946,1,17.922766,91750,100,75.611496,4,.5060516,4,.47,21.452,5284.9912,944.5675,792.22748,1125641,133598.7,56.68148,46.299999,133.343,87.264,6,22.80467,75.945122,9.1999998,12.1,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1787264,.14990138,220.60699,25278.889,8.5726261,10.137725,5.3963828,1.7917595,4.3300109,2.2192035,2.4932055,.081509113,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1998,5.4000001,77.726707,1,17.399054,94906,100,75.518669,4,.50441378,3,.47,21.766001,5304.2178,959.91553,790.96753,1163616,138673.7,56.331432,46.299999,128.899,80.546997,5.8000002,22.272549,76.139023,9.5,11.7,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18097211,.14912048,209.446,26144.045,8.5762577,10.171377,5.3444657,1.7578579,4.332561,2.2512918,2.4595888,.081561267,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,1999,5.4699998,80.996994,1,16.840754,108650,100,74.921745,4,.501535,4,.47,22.073,5321.7979,974.39551,790.43451,1213472,143272.09,55.495094,46.299999,127.696,82.166,5.6999998,22.344454,76.341461,10.1,12,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18309517,.14852773,209.862,26921.746,8.579566,10.200689,5.3464503,1.7404661,4.335216,2.3125355,2.4849067,.089536473,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2000,5.73,83.949089,1,16.214142,112563,100,74.245018,4,.49135634,4,.47,22.078203,5339.6162,987.83051,791.11499,1293964,153899.8,53.670624,46.299999,125.852,78.827003,5.5999999,22.515627,76.592682,9.1000004,5,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18500029,.14815952,204.679,28822.258,8.5829086,10.268903,5.3214431,1.7227666,4.3385015,2.2082744,1.6094379,.086990826,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2001,5.6199999,87.484535,1,16.299282,121543,100,73.828316,4,.48885536,4,.47,22.253605,5358.7832,999.85797,793.20599,1335610,157668,54.189655,45.700001,123.978,78.558998,5.5,22.373375,76.792686,8.3000002,3,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18658303,.14801979,202.53699,29422.352,8.5864925,10.28951,5.3109226,1.704748,4.3411093,2.1162555,1.0986123,.091001861,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2002,5.5500002,90.878555,1,16.442261,128116,100,73.233727,4,.48714289,4,.47,21.878412,5374,1009,797,1372737,165346,54.577824,38.900002,124.134,75.852997,5.4000001,22.598654,76.895119,8.3999996,2.5,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.18775587,.14830667,199.987,30767.771,8.5893278,10.334223,5.2982526,1.686399,4.3424425,2.1282318,.91629076,.093328878,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2003,5.5,94.272583,1,17.124073,133197,100,72.363113,4,.48527786,4,.47,21.887291,5387,1014,802,1400690,164015.7,55.06683,38.900002,118.098,71.893997,5.3000002,22.647858,77.143906,8,3.5,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,.18823093,.14887692,189.992,30446.576,8.5917435,10.323729,5.2469821,1.6677068,4.3456726,2.0794415,1.2527629,.095093846,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2004,5.5700002,97.153969,1,16.862459,141851,100,71.711494,3,.44653258,4,,21.94507,5401,1017,809,1466181,174460.91,54.55217,38.900002,121.313,73.671997,5.0999999,22.803486,77.492683,6.8000002,3.3,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.18829846,.14978708,194.985,32301.594,8.5943394,10.382872,5.2729225,1.6292405,4.3501835,1.9169227,1.1939224,.096748628,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2005,5.7800002,100,1,16.2516,150971,100,71.703766,3,.45378789,4,,22.019913,5415.978,1016.699,818.22101,1545257,179888.5,52.788502,36.799999,111.163,69.287003,4.9000001,23.270458,77.843903,6.4000001,2.7,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.18772213,.15107539,180.45001,33214.406,8.5971088,10.410739,5.1954536,1.5892352,4.3547058,1.856298,.9932518,.097699605,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2006,5.9099998,103.09483,1,15.368101,161931,100,69.431183,3,.45036179,4,,22.118,5434.5669,1013.988,829.073,1631659,195995.41,51.585289,36.599998,115.752,68.337997,4.6999998,23.631895,78.095123,5.8000002,2.7,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.18658119,.15255548,184.09,36064.586,8.6005354,10.493067,5.2154245,1.5475625,4.3579278,1.7578579,.9932518,.099243164,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2007,6.1199999,107.08096,1,14.884761,169311,100,69.130432,3,.44447237,4,,22.036835,5457.415,1010.906,843.59003,1695264,205966,50.805595,37.400002,115.815,69.43,4.5,23.808821,78.195122,6.8000002,2.5999999,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.18523532,.15457685,185.245,37740.578,8.6047306,10.538491,5.2216792,1.5040774,4.3592072,1.9169227,.95551139,.099872939,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2008,6.0500002,111.80985,1,14.709449,178524,100,67.610657,3,.44177261,4,,21.658218,5489.022,1007.993,864.13702,1753152,218808.59,51.522228,41.099998,107.398,67.142998,4.3000002,24.180344,78.446342,6.9000001,2.5999999,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.18363799,.15743005,174.541,39862.949,8.6105051,10.593203,5.1621594,1.4586151,4.3624148,1.9315214,.95551139,.1018303,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2009,5.4400001,115.20178,1,16.666656,190988,100,68.838997,3,.43974593,4,,21.881863,5519.4409,1004.639,888.98401,1664790,211487.7,57.984974,41.099998,106.664,64.894997,4.1999998,24.408167,78.597565,5.5,2.9000001,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.18201825,.16106415,171.55899,38316.871,8.6160316,10.553645,5.144927,1.4350845,4.3643408,1.704748,1.0647107,.11472198,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5,5,2010,6.4099998,117.87571,1,16.93428,195046,100,68.507835,3,.43880078,4,,22.633059,5543.8188,997.92902,919.17798,1761116,222781.91,57.873203,41.099998,104.779,62.964001,4,24.809353,79.099998,4.5999999,3.7,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.1800075,.16580231,167.743,40185.641,8.6204386,10.601265,5.1224332,1.3862944,4.3707128,1.5260563,1.3083328,.11075137,.16,7.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
